('M0P1', 'M0P2') [[20.98094]]
('N107', 'N110') [[13.426973]]
('N242', 'N243') [[13.42668]]
('N21', 'N86') [[13.426561]]
('N1', 'N27') [[13.42638]]
('N35', 'N88') [[13.42637]]
('N19', 'N125') [[13.42613]]
('N115', 'N253') [[13.425796]]
('N124', 'N211') [[13.425373]]
('N17', 'N166') [[13.425273]]
('N25', 'N69') [[13.425198]]
('N28', 'N179') [[13.42509]]
('N44', 'N64') [[13.425048]]
('N21', 'N211') [[13.4247]]
('N72', 'N102') [[13.424571]]
('N28', 'N180') [[13.424549]]
('N64', 'N224') [[13.424506]]
('N119', 'N142') [[13.424354]]
('N57', 'N65') [[13.4240885]]
('N60', 'N74') [[13.42407]]
('N104', 'N212') [[13.423947]]
('N110', 'N211') [[13.423923]]
('N76', 'N187') [[13.423923]]
('N140', 'N147') [[13.423889]]
('N10', 'N208') [[13.423523]]
('N1', 'N207') [[13.42351]]
('N178', 'N179') [[13.423509]]
('N67', 'N207') [[13.423225]]
('N41', 'N180') [[13.4232025]]
('N151', 'M0P2') [[13.423194]]
('N106', 'N250') [[13.423055]]
('N99', 'N180') [[13.4229765]]
('N1', 'N218') [[13.422962]]
('N11', 'N250') [[13.422883]]
('N19', 'N170') [[13.422859]]
('N86', 'N153') [[13.422841]]
('N45', 'N207') [[13.422834]]
('N3', 'N58') [[13.422796]]
('N62', 'N64') [[13.422638]]
('N48', 'N171') [[13.422635]]
('N52', 'N249') [[13.4224]]
('N43', 'N251') [[13.422376]]
('N112', 'N252') [[13.422291]]
('N25', 'N149') [[13.422224]]
('N137', 'N230') [[13.422168]]
('N2', 'N232') [[13.422153]]
('N61', 'M0P2') [[13.422129]]
('N112', 'M0P2') [[13.422114]]
('N123', 'N165') [[13.422045]]
('N27', 'N180') [[13.421988]]
('N105', 'N230') [[13.421424]]
('N21', 'N163') [[13.421386]]
('N196', 'N251') [[13.421373]]
('N32', 'N246') [[13.421351]]
('N108', 'N122') [[13.421343]]
('N191', 'N213') [[13.421027]]
('N32', 'N75') [[13.420996]]
('N13', 'N21') [[13.420971]]
('N19', 'N95') [[13.420826]]
('N124', 'N184') [[13.420809]]
('N51', 'N232') [[13.420777]]
('N108', 'N237') [[13.420536]]
('N157', 'N180') [[13.42051]]
('N35', 'N46') [[13.4203205]]
('N111', 'N196') [[13.420265]]
('N47', 'N51') [[13.42016]]
('N34', 'N69') [[13.420002]]
('N95', 'N102') [[13.419795]]
('N166', 'N242') [[13.419624]]
('N15', 'N215') [[13.419588]]
('N11', 'N195') [[13.419328]]
('N35', 'N104') [[13.419268]]
('N154', 'N157') [[13.419267]]
('N64', 'N209') [[13.419202]]
('N11', 'N203') [[13.418953]]
('N21', 'N110') [[13.418865]]
('N37', 'N181') [[13.4186535]]
('N102', 'N124') [[13.418543]]
('N1', 'N127') [[13.418467]]
('N40', 'N236') [[13.418253]]
('N133', 'N144') [[13.418192]]
('N60', 'N230') [[13.418158]]
('N60', 'N210') [[13.418005]]
('N40', 'N108') [[13.417888]]
('N48', 'N213') [[13.417871]]
('N152', 'N218') [[13.417468]]
('N12', 'N85') [[13.417274]]
('N226', 'N227') [[13.417213]]
('N208', 'N230') [[13.417186]]
('N221', 'N246') [[13.417127]]
('N20', 'N215') [[13.417061]]
('N39', 'N246') [[13.417033]]
('N82', 'N88') [[13.416656]]
('N109', 'N152') [[13.416567]]
('N1', 'N72') [[13.416534]]
('N233', 'N249') [[13.416428]]
('N137', 'N244') [[13.416016]]
('N43', 'N93') [[13.415912]]
('N5', 'N19') [[13.415876]]
('N109', 'N120') [[13.4158745]]
('N170', 'N230') [[13.415873]]
('N51', 'N237') [[13.415857]]
('N111', 'N218') [[13.415844]]
('N28', 'N144') [[13.41581]]
('N122', 'N196') [[13.415775]]
('N119', 'N241') [[13.4155245]]
('N11', 'N34') [[13.415296]]
('N11', 'N20') [[13.415185]]
('N150', 'N181') [[13.415161]]
('N88', 'N218') [[13.414902]]
('N4', 'N72') [[13.41462]]
('N162', 'N249') [[13.414531]]
('N39', 'N232') [[13.414473]]
('N3', 'N192') [[13.414416]]
('N10', 'N191') [[13.41432]]
('N71', 'N100') [[13.41427]]
('N17', 'N90') [[13.414158]]
('N36', 'N196') [[13.414122]]
('N191', 'N197') [[13.414119]]
('N107', 'N251') [[13.4137125]]
('N150', 'N205') [[13.413581]]
('N135', 'N241') [[13.413577]]
('N64', 'N123') [[13.413299]]
('N145', 'N212') [[13.413243]]
('N89', 'N244') [[13.413035]]
('N124', 'N154') [[13.413031]]
('N9', 'N157') [[13.412981]]
('N95', 'N252') [[13.412874]]
('N2', 'N236') [[13.41271]]
('N168', 'N189') [[13.41241]]
('N28', 'N206') [[13.412358]]
('N13', 'N58') [[13.412259]]
('N18', 'N109') [[13.41215]]
('N124', 'N233') [[13.412138]]
('N20', 'N57') [[13.412106]]
('N241', 'N246') [[13.41199]]
('N72', 'N76') [[13.4119425]]
('N189', 'N237') [[13.411939]]
('N119', 'N210') [[13.41182]]
('N40', 'N43') [[13.411812]]
('N19', 'N123') [[13.4117775]]
('N13', 'N120') [[13.411577]]
('N95', 'N253') [[13.411396]]
('N149', 'N218') [[13.4113245]]
('N160', 'N191') [[13.411272]]
('N196', 'N223') [[13.411216]]
('N108', 'N179') [[13.411078]]
('N122', 'N160') [[13.411066]]
('N210', 'N250') [[13.410971]]
('N48', 'N218') [[13.410923]]
('N76', 'N88') [[13.41092]]
('N10', 'N109') [[13.410848]]
('N57', 'N230') [[13.410719]]
('N3', 'N197') [[13.4106455]]
('N3', 'N211') [[13.410623]]
('N69', 'N79') [[13.410362]]
('N43', 'N187') [[13.410307]]
('N3', 'N139') [[13.410017]]
('N99', 'N130') [[13.409864]]
('N139', 'N144') [[13.409665]]
('N122', 'N205') [[13.408977]]
('N13', 'N201') [[13.408894]]
('N86', 'M0P1') [[13.408769]]
('N52', 'N108') [[13.40864]]
('N36', 'N176') [[13.408518]]
('N238', 'N252') [[13.40842]]
('N103', 'N186') [[13.40833]]
('N196', 'N233') [[13.4082775]]
('N25', 'N65') [[13.408091]]
('N44', 'N166') [[13.40802]]
('N16', 'N19') [[13.4078665]]
('N48', 'N61') [[13.407858]]
('N96', 'N248') [[13.407794]]
('N109', 'N115') [[13.407616]]
('N52', 'N247') [[13.407515]]
('N151', 'N205') [[13.407488]]
('N2', 'N187') [[13.407482]]
('N230', 'N246') [[13.407265]]
('N124', 'N185') [[13.407105]]
('N75', 'N181') [[13.407103]]
('N166', 'N215') [[13.406813]]
('N57', 'N102') [[13.406704]]
('N60', 'N233') [[13.406673]]
('N102', 'N118') [[13.406399]]
('N67', 'N197') [[13.406241]]
('N144', 'N253') [[13.405925]]
('N215', 'N241') [[13.405917]]
('N175', 'N180') [[13.40579]]
('N15', 'N135') [[13.405543]]
('N3', 'N140') [[13.405403]]
('N19', 'N100') [[13.40532]]
('N28', 'N219') [[13.405221]]
('N157', 'N220') [[13.405122]]
('N102', 'N153') [[13.40509]]
('N48', 'N207') [[13.405071]]
('N65', 'N89') [[13.404996]]
('N191', 'N220') [[13.404834]]
('N200', 'N251') [[13.404789]]
('N21', 'N44') [[13.404692]]
('N9', 'N189') [[13.404663]]
('N109', 'N203') [[13.4044695]]
('N2', 'N53') [[13.404387]]
('N21', 'N93') [[13.40428]]
('N129', 'N205') [[13.404245]]
('N219', 'N252') [[13.404211]]
('N95', 'N175') [[13.404117]]
('N95', 'N233') [[13.404104]]
('N26', 'N181') [[13.4039955]]
('N144', 'N249') [[13.4036875]]
('N109', 'N129') [[13.4036665]]
('N185', 'N251') [[13.403558]]
('N79', 'N230') [[13.403558]]
('N17', 'N25') [[13.403456]]
('N146', 'N251') [[13.403235]]
('N160', 'N233') [[13.403091]]
('N149', 'N220') [[13.403022]]
('N152', 'N203') [[13.40298]]
('N109', 'N244') [[13.402937]]
('N31', 'N191') [[13.402562]]
('N191', 'N236') [[13.402343]]
('N95', 'N215') [[13.402312]]
('N109', 'N246') [[13.402247]]
('N78', 'N88') [[13.4021225]]
('N69', 'N75') [[13.402113]]
('N52', 'N71') [[13.401974]]
('N19', 'N121') [[13.401885]]
('N38', 'N180') [[13.401755]]
('N115', 'N223') [[13.401568]]
('N102', 'N170') [[13.401547]]
('N46', 'N88') [[13.401538]]
('N35', 'N97') [[13.401463]]
('N57', 'N200') [[13.401129]]
('N107', 'N216') [[13.4011]]
('N150', 'N230') [[13.400997]]
('N172', 'N237') [[13.400824]]
('N191', 'N201') [[13.400821]]
('N140', 'N200') [[13.400807]]
('N124', 'N245') [[13.40074]]
('N196', 'N219') [[13.400693]]
('N114', 'N133') [[13.400452]]
('N73', 'M0P1') [[13.400269]]
('N21', 'N38') [[13.400097]]
('N144', 'N208') [[13.399969]]
('N208', 'M0P2') [[13.399892]]
('N89', 'N115') [[13.39984]]
('N11', 'N176') [[13.3995905]]
('N72', 'N211') [[13.399437]]
('N66', 'N212') [[13.399301]]
('N21', 'N175') [[13.399207]]
('N240', 'M0P2') [[13.399129]]
('N65', 'N252') [[13.399002]]
('N137', 'N157') [[13.398963]]
('N13', 'N253') [[13.398929]]
('N61', 'N191') [[13.398842]]
('N71', 'N104') [[13.398774]]
('N103', 'N163') [[13.398762]]
('N1', 'N251') [[13.398687]]
('N94', 'N249') [[13.398644]]
('N11', 'N39') [[13.398521]]
('N46', 'N152') [[13.398449]]
('N197', 'N230') [[13.398429]]
('N11', 'N206') [[13.398266]]
('N160', 'N252') [[13.398245]]
('N35', 'N63') [[13.398241]]
('N144', 'N153') [[13.39812]]
('N133', 'N179') [[13.397969]]
('N46', 'N53') [[13.397788]]
('N115', 'N119') [[13.397729]]
('N17', 'N144') [[13.397571]]
('N205', 'N241') [[13.397502]]
('N203', 'N237') [[13.397423]]
('N28', 'N32') [[13.397152]]
('N102', 'N150') [[13.397147]]
('N140', 'N247') [[13.39713]]
('N31', 'N187') [[13.397058]]
('N21', 'N97') [[13.396985]]
('N99', 'N170') [[13.396931]]
('N48', 'N106') [[13.396782]]
('N43', 'N108') [[13.396385]]
('N35', 'N166') [[13.396288]]
('N48', 'N95') [[13.395985]]
('N69', 'N243') [[13.395933]]
('N90', 'N205') [[13.39591]]
('N152', 'N215') [[13.3955555]]
('N95', 'N99') [[13.395399]]
('N35', 'N108') [[13.395208]]
('N90', 'N144') [[13.3952055]]
('N92', 'N118') [[13.395177]]
('N134', 'N246') [[13.395175]]
('N28', 'N109') [[13.395027]]
('N113', 'N187') [[13.395014]]
('N185', 'M0P2') [[13.39481]]
('N50', 'N67') [[13.394588]]
('N100', 'N196') [[13.394569]]
('N19', 'N211') [[13.394175]]
('N240', 'N243') [[13.394154]]
('N75', 'N253') [[13.394068]]
('N3', 'N185') [[13.394]]
('N1', 'N236') [[13.393943]]
('N43', 'N181') [[13.393893]]
('N89', 'N109') [[13.393832]]
('N2', 'N248') [[13.393723]]
('N176', 'M0P1') [[13.393707]]
('N140', 'N252') [[13.393554]]
('N64', 'N233') [[13.39354]]
('N12', 'N188') [[13.393356]]
('N127', 'N146') [[13.393158]]
('N135', 'N187') [[13.393089]]
('N100', 'N168') [[13.393035]]
('N46', 'N124') [[13.392868]]
('N38', 'N249') [[13.392851]]
('N171', 'N243') [[13.392687]]
('N13', 'N20') [[13.392407]]
('N233', 'N245') [[13.391922]]
('N1', 'N96') [[13.391775]]
('N103', 'N207') [[13.391774]]
('N89', 'N218') [[13.391759]]
('N232', 'M0P1') [[13.391733]]
('N51', 'N247') [[13.391524]]
('N13', 'N210') [[13.391481]]
('N90', 'N189') [[13.3914585]]
('N82', 'N242') [[13.391379]]
('N106', 'N249') [[13.391336]]
('N85', 'N95') [[13.391289]]
('N75', 'N110') [[13.391075]]
('N43', 'N133') [[13.391027]]
('N179', 'N223') [[13.390977]]
('N180', 'N189') [[13.390937]]
('N3', 'N22') [[13.39086]]
('N146', 'N232') [[13.390809]]
('N14', 'N35') [[13.390787]]
('N27', 'N70') [[13.390664]]
('N21', 'N223') [[13.390633]]
('N32', 'N39') [[13.390567]]
('N20', 'N114') [[13.390339]]
('N26', 'N188') [[13.390167]]
('N93', 'N166') [[13.390072]]
('N233', 'N246') [[13.390007]]
('N31', 'N43') [[13.389982]]
('N181', 'N206') [[13.389884]]
('N21', 'N104') [[13.389687]]
('N36', 'N235') [[13.389376]]
('N25', 'N118') [[13.389142]]
('N200', 'N249') [[13.389126]]
('N123', 'N157') [[13.389062]]
('N69', 'N251') [[13.388969]]
('N176', 'N191') [[13.388588]]
('N6', 'N13') [[13.388301]]
('N10', 'N243') [[13.388208]]
('N174', 'N207') [[13.388169]]
('N49', 'N110') [[13.388133]]
('N99', 'N126') [[13.387642]]
('N110', 'N166') [[13.387608]]
('N116', 'N230') [[13.387566]]
('N187', 'N246') [[13.387518]]
('N31', 'N251') [[13.387518]]
('N3', 'N43') [[13.387355]]
('N60', 'N103') [[13.387276]]
('N34', 'N130') [[13.387259]]
('N67', 'N208') [[13.387177]]
('N2', 'N45') [[13.387159]]
('N110', 'N212') [[13.387122]]
('N95', 'N176') [[13.38704]]
('N10', 'N64') [[13.386783]]
('N89', 'N166') [[13.386569]]
('N60', 'N240') [[13.386503]]
('N96', 'N102') [[13.386478]]
('N100', 'N165') [[13.386477]]
('N39', 'N115') [[13.386338]]
('N150', 'N163') [[13.3862915]]
('N170', 'N244') [[13.386232]]
('N52', 'N146') [[13.386213]]
('N35', 'N94') [[13.386029]]
('N28', 'N89') [[13.385817]]
('N66', 'N76') [[13.3857565]]
('N60', 'N156') [[13.385722]]
('N86', 'N196') [[13.385666]]
('N85', 'N94') [[13.385348]]
('N180', 'N225') [[13.385313]]
('N21', 'N220') [[13.38529]]
('N213', 'N230') [[13.385255]]
('N90', 'N168') [[13.385144]]
('N135', 'N144') [[13.384824]]
('N5', 'N100') [[13.384796]]
('N86', 'N200') [[13.384558]]
('N48', 'N192') [[13.384464]]
('N48', 'N166') [[13.384414]]
('N13', 'N203') [[13.384359]]
('N124', 'N251') [[13.384189]]
('N184', 'N246') [[13.38418]]
('N137', 'N181') [[13.384171]]
('N52', 'N148') [[13.384083]]
('N10', 'N186') [[13.383975]]
('N127', 'N150') [[13.383945]]
('N49', 'N124') [[13.383898]]
('N16', 'N209') [[13.383848]]
('N247', 'N252') [[13.383738]]
('N220', 'M0P1') [[13.383572]]
('N35', 'N81') [[13.383537]]
('N52', 'N216') [[13.383471]]
('N109', 'N213') [[13.383432]]
('N13', 'N31') [[13.383336]]
('N144', 'N200') [[13.38326]]
('N57', 'N60') [[13.383224]]
('N109', 'N241') [[13.383214]]
('N69', 'N207') [[13.383114]]
('N144', 'N230') [[13.383092]]
('N209', 'N240') [[13.383027]]
('N12', 'N57') [[13.383016]]
('N40', 'N57') [[13.382946]]
('N132', 'N243') [[13.382895]]
('N52', 'N70') [[13.382875]]
('N93', 'N95') [[13.3828535]]
('N88', 'N156') [[13.382727]]
('N7', 'N176') [[13.382694]]
('N107', 'N109') [[13.382693]]
('N128', 'N249') [[13.382639]]
('N210', 'N233') [[13.382609]]
('N36', 'N210') [[13.382528]]
('N33', 'N86') [[13.382024]]
('N39', 'N64') [[13.381981]]
('N187', 'N232') [[13.381956]]
('N118', 'N146') [[13.381819]]
('N86', 'N135') [[13.381776]]
('N130', 'N200') [[13.381756]]
('N36', 'N212') [[13.381714]]
('N64', 'N162') [[13.381519]]
('N89', 'N243') [[13.381387]]
('N11', 'N232') [[13.381383]]
('N2', 'N17') [[13.381333]]
('N179', 'N184') [[13.381267]]
('N33', 'N252') [[13.381237]]
('N41', 'N200') [[13.381234]]
('N38', 'N191') [[13.381027]]
('N40', 'N78') [[13.380853]]
('N132', 'N251') [[13.380846]]
('N104', 'N216') [[13.380805]]
('N19', 'N190') [[13.38063]]
('N46', 'N181') [[13.380479]]
('N22', 'N60') [[13.380348]]
('N215', 'N236') [[13.380308]]
('N19', 'N166') [[13.379839]]
('N104', 'N252') [[13.379793]]
('N132', 'N252') [[13.379726]]
('N88', 'N192') [[13.3797]]
('N48', 'N110') [[13.379654]]
('N67', 'N169') [[13.37959]]
('N149', 'N170') [[13.379314]]
('N2', 'N159') [[13.379034]]
('N27', 'N238') [[13.379014]]
('N43', 'N189') [[13.378871]]
('N90', 'N223') [[13.37887]]
('N109', 'N205') [[13.3788595]]
('N102', 'N157') [[13.3785515]]
('N39', 'N243') [[13.378508]]
('N51', 'N69') [[13.378465]]
('N43', 'N253') [[13.378298]]
('N102', 'N201') [[13.378263]]
('N90', 'N133') [[13.378223]]
('N180', 'N186') [[13.378075]]
('N88', 'N222') [[13.3780365]]
('N7', 'N51') [[13.377956]]
('N176', 'N185') [[13.377863]]
('N122', 'N212') [[13.377466]]
('N32', 'N187') [[13.377437]]
('N18', 'N244') [[13.377411]]
('N7', 'N72') [[13.377404]]
('N46', 'N145') [[13.377286]]
('N20', 'N176') [[13.377192]]
('N67', 'N94') [[13.377032]]
('N60', 'N129') [[13.37685]]
('N1', 'N11') [[13.376686]]
('N109', 'N216') [[13.376649]]
('N149', 'N249') [[13.3764925]]
('N187', 'N244') [[13.376478]]
('N112', 'N207') [[13.376426]]
('N21', 'N46') [[13.376315]]
('N21', 'N141') [[13.376014]]
('N52', 'N253') [[13.375987]]
('N52', 'N165') [[13.375867]]
('N32', 'N189') [[13.375636]]
('N45', 'N75') [[13.375633]]
('N10', 'N142') [[13.3754015]]
('N63', 'N246') [[13.375148]]
('N79', 'M0P2') [[13.375001]]
('N40', 'N66') [[13.374895]]
('N11', 'N139') [[13.374842]]
('N38', 'N72') [[13.374688]]
('N165', 'M0P1') [[13.374651]]
('N221', 'N243') [[13.374436]]
('N157', 'N225') [[13.3743925]]
('N4', 'N215') [[13.374383]]
('N67', 'N184') [[13.374302]]
('N132', 'N246') [[13.3742485]]
('N75', 'N119') [[13.374035]]
('N67', 'N175') [[13.373953]]
('N180', 'N223') [[13.373932]]
('N21', 'N64') [[13.373902]]
('N180', 'N219') [[13.373892]]
('N123', 'M0P2') [[13.373457]]
('N111', 'N166') [[13.373266]]
('N146', 'N207') [[13.373255]]
('N157', 'N242') [[13.373204]]
('N102', 'N159') [[13.373123]]
('N141', 'N179') [[13.372951]]
('N58', 'N109') [[13.372814]]
('N65', 'N191') [[13.372777]]
('N60', 'N209') [[13.372629]]
('N100', 'N147') [[13.372547]]
('N69', 'N124') [[13.372448]]
('N39', 'N86') [[13.37243]]
('N109', 'N186') [[13.372377]]
('N43', 'N114') [[13.372322]]
('N7', 'N124') [[13.372308]]
('N103', 'N106') [[13.372293]]
('N169', 'N180') [[13.372252]]
('N161', 'N227') [[13.372021]]
('N104', 'N139') [[13.371702]]
('N152', 'N200') [[13.371678]]
('N2', 'N163') [[13.371505]]
('N109', 'N111') [[13.371499]]
('N21', 'N149') [[13.371361]]
('N52', 'N250') [[13.37127]]
('N214', 'N249') [[13.371244]]
('N4', 'N60') [[13.371168]]
('N63', 'N205') [[13.371001]]
('N170', 'N246') [[13.370975]]
('N9', 'N188') [[13.370962]]
('N189', 'N233') [[13.370935]]
('N237', 'N250') [[13.370906]]
('N223', 'N224') [[13.370707]]
('N94', 'N244') [[13.370697]]
('N104', 'N106') [[13.37042]]
('N107', 'N250') [[13.370394]]
('N86', 'N99') [[13.370391]]
('N47', 'N86') [[13.370288]]
('N19', 'N236') [[13.370089]]
('N119', 'N170') [[13.3700485]]
('N67', 'N76') [[13.369948]]
('N69', 'N208') [[13.369945]]
('N52', 'N137') [[13.369732]]
('N13', 'N137') [[13.369729]]
('N28', 'N211') [[13.3696785]]
('N62', 'N253') [[13.369529]]
('N135', 'N185') [[13.3694515]]
('N124', 'N221') [[13.369337]]
('N120', 'N230') [[13.36928]]
('N48', 'N175') [[13.369176]]
('N97', 'N109') [[13.369108]]
('N118', 'N246') [[13.369099]]
('N116', 'N152') [[13.368905]]
('N35', 'N176') [[13.3689]]
('N99', 'N252') [[13.3688135]]
('N179', 'N219') [[13.368749]]
('N2', 'N218') [[13.368744]]
('N43', 'N103') [[13.368731]]
('N109', 'N136') [[13.368634]]
('N108', 'M0P1') [[13.3682375]]
('N163', 'N251') [[13.368201]]
('N71', 'N93') [[13.368176]]
('N51', 'N240') [[13.368094]]
('N67', 'N237') [[13.367895]]
('N12', 'N25') [[13.367768]]
('N34', 'N127') [[13.367616]]
('N175', 'N244') [[13.367452]]
('N3', 'N10') [[13.367426]]
('N36', 'N157') [[13.367406]]
('N246', 'N249') [[13.367256]]
('N41', 'N104') [[13.367208]]
('N120', 'N150') [[13.367181]]
('N73', 'N180') [[13.3669815]]
('N2', 'N60') [[13.366877]]
('N34', 'N51') [[13.366693]]
('N173', 'N246') [[13.366666]]
('N62', 'N207') [[13.366582]]
('N30', 'N191') [[13.366464]]
('N65', 'N187') [[13.366167]]
('N41', 'N212') [[13.366037]]
('N52', 'N192') [[13.366036]]
('N209', 'N218') [[13.366021]]
('N72', 'N144') [[13.365796]]
('N7', 'N122') [[13.365672]]
('N31', 'N88') [[13.36553]]
('N121', 'N230') [[13.365448]]
('N135', 'N180') [[13.365293]]
('N139', 'N244') [[13.365244]]
('N12', 'N242') [[13.365052]]
('N2', 'N15') [[13.365016]]
('N109', 'N239') [[13.365015]]
('N181', 'N252') [[13.364911]]
('N103', 'N180') [[13.364704]]
('N40', 'N219') [[13.364462]]
('N48', 'N75') [[13.364407]]
('N79', 'N116') [[13.364367]]
('N7', 'N12') [[13.36427]]
('N20', 'N242') [[13.364244]]
('N31', 'N123') [[13.364161]]
('N127', 'M0P1') [[13.364033]]
('N119', 'N165') [[13.363888]]
('N39', 'N253') [[13.36378]]
('N148', 'N221') [[13.363736]]
('N12', 'N108') [[13.363725]]
('N67', 'N103') [[13.363715]]
('N69', 'N219') [[13.3637085]]
('N72', 'N104') [[13.363538]]
('N184', 'M0P1') [[13.36342]]
('N86', 'N192') [[13.363273]]
('N42', 'N249') [[13.363232]]
('N60', 'N119') [[13.363217]]
('N102', 'N207') [[13.363085]]
('N67', 'N162') [[13.363041]]
('N6', 'N191') [[13.362827]]
('N20', 'N236') [[13.362761]]
('N109', 'N247') [[13.362759]]
('N148', 'N230') [[13.362744]]
('N90', 'N218') [[13.362559]]
('N64', 'N186') [[13.362181]]
('N7', 'N251') [[13.362163]]
('N67', 'N72') [[13.362161]]
('N201', 'N210') [[13.362137]]
('N54', 'N249') [[13.36192]]
('N80', 'N207') [[13.361891]]
('N187', 'N188') [[13.361858]]
('N43', 'N233') [[13.361579]]
('N72', 'N85') [[13.3615265]]
('N1', 'N163') [[13.361289]]
('N119', 'N130') [[13.361273]]
('N151', 'N180') [[13.36113]]
('N32', 'N220') [[13.360831]]
('N3', 'N108') [[13.360675]]
('N180', 'N237') [[13.360669]]
('N13', 'N207') [[13.360535]]
('N12', 'N29') [[13.360454]]
('N100', 'N216') [[13.360421]]
('N21', 'N118') [[13.360179]]
('N136', 'N137') [[13.360046]]
('N45', 'N253') [[13.359959]]
('N28', 'N200') [[13.359723]]
('N72', 'N170') [[13.3597145]]
('N122', 'N233') [[13.3596325]]
('N115', 'N196') [[13.359561]]
('N28', 'N146') [[13.359482]]
('N67', 'N97') [[13.35944]]
('N111', 'N200') [[13.359201]]
('N122', 'N157') [[13.359091]]
('N13', 'N233') [[13.3590145]]
('N49', 'N136') [[13.358976]]
('N89', 'N140') [[13.358909]]
('N67', 'N213') [[13.358777]]
('N43', 'N230') [[13.358552]]
('N121', 'N191') [[13.358524]]
('N137', 'N242') [[13.358324]]
('N40', 'N243') [[13.358083]]
('N48', 'N144') [[13.358058]]
('N86', 'N175') [[13.357953]]
('N51', 'N192') [[13.357874]]
('N140', 'N182') [[13.357572]]
('N31', 'N66') [[13.357537]]
('N104', 'N187') [[13.3572445]]
('N4', 'N144') [[13.357197]]
('N175', 'N240') [[13.35719]]
('N223', 'N242') [[13.357169]]
('N1', 'N10') [[13.357152]]
('N11', 'N238') [[13.357013]]
('N65', 'N119') [[13.357009]]
('N2', 'N46') [[13.356907]]
('N161', 'N179') [[13.356906]]
('N53', 'N196') [[13.356638]]
('N13', 'N178') [[13.356608]]
('N112', 'N122') [[13.3564825]]
('N12', 'N17') [[13.356393]]
('N76', 'M0P2') [[13.356283]]
('N108', 'N144') [[13.356128]]
('N72', 'N153') [[13.356042]]
('N40', 'N152') [[13.355984]]
('N96', 'N230') [[13.355956]]
('N153', 'N194') [[13.355926]]
('N19', 'N230') [[13.35582]]
('N39', 'N233') [[13.355808]]
('N14', 'N251') [[13.355774]]
('N104', 'N245') [[13.355752]]
('N90', 'N166') [[13.355468]]
('N27', 'N218') [[13.355375]]
('N88', 'N228') [[13.355335]]
('N122', 'N133') [[13.355326]]
('N20', 'N124') [[13.355166]]
('N10', 'N233') [[13.355103]]
('N185', 'N246') [[13.355101]]
('N36', 'N207') [[13.3550825]]
('N137', 'N180') [[13.355022]]
('N60', 'N104') [[13.354903]]
('N8', 'N179') [[13.354903]]
('N1', 'N147') [[13.354869]]
('N9', 'N184') [[13.354841]]
('N89', 'N135') [[13.354691]]
('N64', 'N119') [[13.354565]]
('N46', 'N146') [[13.35446]]
('N46', 'N102') [[13.354422]]
('N100', 'N205') [[13.354401]]
('N100', 'N148') [[13.354378]]
('N104', 'N128') [[13.354282]]
('N181', 'N245') [[13.354213]]
('N64', 'N122') [[13.354164]]
('N7', 'N89') [[13.354114]]
('N41', 'N152') [[13.354066]]
('N181', 'N211') [[13.353766]]
('N7', 'N170') [[13.353494]]
('N166', 'N181') [[13.353458]]
('N107', 'N223') [[13.353425]]
('N20', 'N64') [[13.353318]]
('N180', 'N190') [[13.353202]]
('N64', 'N133') [[13.353043]]
('N3', 'N122') [[13.352991]]
('N219', 'N224') [[13.3527975]]
('N89', 'N144') [[13.352705]]
('N94', 'N208') [[13.352701]]
('N152', 'N226') [[13.352449]]
('N10', 'N86') [[13.352405]]
('N88', 'N237') [[13.352384]]
('N13', 'N160') [[13.352298]]
('N25', 'M0P1') [[13.352265]]
('N72', 'N137') [[13.352215]]
('N129', 'N149') [[13.352149]]
('N149', 'M0P1') [[13.352134]]
('N32', 'N86') [[13.352107]]
('N179', 'N216') [[13.352075]]
('N181', 'N208') [[13.352022]]
('N152', 'N223') [[13.351955]]
('N19', 'N93') [[13.351929]]
('N100', 'N197') [[13.351849]]
('N19', 'N89') [[13.351829]]
('N109', 'N126') [[13.351822]]
('N122', 'N245') [[13.351498]]
('N207', 'N219') [[13.351478]]
('N66', 'N253') [[13.351474]]
('N75', 'N152') [[13.351279]]
('N27', 'N216') [[13.35121]]
('N26', 'M0P1') [[13.3511915]]
('N200', 'N252') [[13.35109]]
('N1', 'N97') [[13.351035]]
('N60', 'N186') [[13.350977]]
('N46', 'N123') [[13.350975]]
('N104', 'N148') [[13.350949]]
('N68', 'M0P2') [[13.350874]]
('N13', 'N92') [[13.350771]]
('N192', 'N253') [[13.350657]]
('N196', 'N203') [[13.350486]]
('N75', 'N104') [[13.35015]]
('N32', 'N150') [[13.350073]]
('N83', 'N135') [[13.3500595]]
('N1', 'N157') [[13.3499975]]
('N57', 'N94') [[13.349886]]
('N142', 'N179') [[13.349803]]
('N156', 'N251') [[13.349787]]
('N175', 'M0P1') [[13.349692]]
('N245', 'N249') [[13.34966]]
('N12', 'N238') [[13.349554]]
('N230', 'N239') [[13.349498]]
('N107', 'N116') [[13.349495]]
('N110', 'N180') [[13.349456]]
('N69', 'N156') [[13.349371]]
('N156', 'N181') [[13.349332]]
('N35', 'N237') [[13.349112]]
('N43', 'N207') [[13.349041]]
('N3', 'N177') [[13.348935]]
('N13', 'N148') [[13.348548]]
('N7', 'N210') [[13.34834]]
('N124', 'N191') [[13.348248]]
('N35', 'N232') [[13.348163]]
('N165', 'N246') [[13.348022]]
('N100', 'N120') [[13.347952]]
('N111', 'N185') [[13.347943]]
